,scores
0,0.6818651778329197
1,0.6878995149856982
2,0.7091050854208262
3,0.7100239876402668
4,0.7165599258923574
5,0.7168755611042532
6,0.7229352408597692
7,0.7241480560305369
8,0.724934508216242
9,0.7265059913962735
