,scores
0,0.6415153104714445
1,0.6454486556527372
2,0.6465581196861767
3,0.6475552589471653
4,0.6512742731696338
5,0.6588461480941121
6,0.6604342701903677
7,0.6732843543732794
8,0.6752209375861453
9,0.6760415512785962
