,scores
0,0.675910211662237
1,0.6697624674463911
2,0.6618764683793744
3,0.6588105069194363
4,0.6404935647771273
5,0.6507172463851164
6,0.6700508925572863
7,0.6677072873977504
8,0.6724071614549088
9,0.6614460240403054
