,scores
0,0.6871707150188162
1,0.68897520716386
2,0.6958658155734001
3,0.6961753971807292
4,0.6975048551600506
5,0.6976371531739534
6,0.7009124112413961
7,0.7022917340096642
8,0.7049458807589459
9,0.7333690786861546
