,scores
0,0.6829802899098929
1,0.6957871229039706
2,0.7014086559314682
3,0.7015656766924911
4,0.7060556166330311
5,0.707130976927174
6,0.7081122776645352
7,0.7081367093365912
8,0.72186650098672
9,0.7330756994155688
