,scores
0,0.6756387096774193
1,0.6887792531729147
2,0.6941066591949192
3,0.7045291473749763
4,0.7091794953672468
5,0.7117404956746989
6,0.7192240187305824
7,0.7226778405311719
8,0.7230293968762677
9,0.7252133280884678
