,scores
0,0.6061530738950094
1,0.6157408467661464
2,0.6193747762718433
3,0.6226864589683181
4,0.6238167501143781
5,0.6268491539645729
6,0.6353408111005827
7,0.6383633018221718
8,0.6522537784584775
9,0.6714101057579318
