,scores
0,0.6527731239346747
1,0.6540988879698557
2,0.6585404571843251
3,0.6586277975038528
4,0.6592743106887625
5,0.6638118782741774
6,0.6723018794807208
7,0.6794863891502547
8,0.6806674806674807
9,0.6824062685071295
