,scores
0,0.6837929434311858
1,0.6843557738562422
2,0.6934553345771637
3,0.694058245515055
4,0.6951224417961482
5,0.6966366256647587
6,0.7006591366452959
7,0.7084049473454213
8,0.7183958929473151
9,0.7234178797311226
