,scores
0,0.6707185518457126
1,0.6865136876006441
2,0.6912081561537732
3,0.6938418145493008
4,0.6946113591322317
5,0.6953927561675515
6,0.6986583421891606
7,0.7045176053239095
8,0.7077826749734889
9,0.7270601579051343
