,scores
0,0.6433505814573776
1,0.6442068419053606
2,0.6524811266788595
3,0.6529323186528497
4,0.6537518326662346
5,0.6542343068275618
6,0.6572282430213465
7,0.660894069258153
8,0.6775493062132004
9,0.6909395642314897
