,scores
0,0.71480120632663
1,0.7305358738338147
2,0.7221704562718387
3,0.7138381237002658
4,0.7056638233750858
5,0.721010966192979
6,0.7272338664030886
7,0.7238217271166201
8,0.7236152793246219
9,0.7085870868416033
