,scores
0,0.6403489129889879
1,0.6448854921104932
2,0.6526387150604923
3,0.6586733175471967
4,0.6590273269394229
5,0.6615360858257477
6,0.6659688551155989
7,0.6685348586672138
8,0.6734601524902397
9,0.7142759246327248
