,scores
0,0.6954097284209014
1,0.6993223121596415
2,0.7076488095238096
3,0.7174052565116633
4,0.7177981530708313
5,0.7192779312807464
6,0.7214218163060155
7,0.7231792816094343
8,0.7247845703531919
9,0.7299438758666226
