,scores
0,0.6373038493038493
1,0.6393689276533537
2,0.6491266354051473
3,0.650605482432777
4,0.6522717341334369
5,0.6524927188065851
6,0.65890160809489
7,0.6601450714450822
8,0.6611953881508738
9,0.6955690500817457
