,p_t1,p_t2,p_t3,p_t4,score
0,2,2,2,2,1.4401275274432157
1,2,2,2,4,1.4401745062279925
2,2,2,2,6,1.4401703407438815
3,2,2,2,8,1.440170093581431
4,2,2,2,10,1.4401136312144267
5,2,2,2,12,1.4401793720762637
6,2,2,4,2,1.4401624163645375
7,2,2,4,4,1.4401764251977947
8,2,2,4,6,1.4403009280634829
9,2,2,4,8,1.440183570509526
10,2,2,4,10,1.440161670943146
11,2,2,4,12,1.440224287623872
12,2,2,6,2,1.4399066805341079
13,2,2,6,4,1.440214720080305
14,2,2,6,6,1.4401496438910162
15,2,2,6,8,1.440161117340341
16,2,2,6,10,1.4402738620477837
17,2,2,6,12,1.44020133826252
18,2,2,8,2,1.4402065120130458
19,2,2,8,4,1.4401292133511079
20,2,2,8,6,1.4401811379442142
21,2,2,8,8,1.4401523154046558
22,2,2,8,10,1.4401531200092357
23,2,2,8,12,1.440181737397099
24,2,2,10,2,1.440147281879387
25,2,2,10,4,1.4401682365264659
26,2,2,10,6,1.44014397977827
27,2,2,10,8,1.440146184209843
28,2,2,10,10,1.4401194525138912
29,2,2,10,12,1.4400095302997886
30,2,2,12,2,1.4401670644775721
31,2,2,12,4,1.4401867682233533
32,2,2,12,6,1.4401638260040874
33,2,2,12,8,1.440280970297806
34,2,2,12,10,1.440151685673345
35,2,2,12,12,1.440099539575744
36,2,4,2,2,1.3938704573150298
37,2,4,2,4,1.3982857939286228
38,2,4,2,6,1.3730194044889987
39,2,4,2,8,1.3758708922519738
40,2,4,2,10,1.3523994868743856
41,2,4,2,12,1.3541842969550701
42,2,4,4,2,1.436368664857212
43,2,4,4,4,1.4371211175022482
44,2,4,4,6,1.4369387684824837
45,2,4,4,8,1.436551485478028
46,2,4,4,10,1.4369953566396323
47,2,4,4,12,1.4368423788967417
48,2,4,6,2,1.436630814671535
49,2,4,6,4,1.4367073730245534
50,2,4,6,6,1.436815361343046
51,2,4,6,8,1.4371041521972607
52,2,4,6,10,1.436753857735476
53,2,4,6,12,1.43618931057335
54,2,4,8,2,1.4359346534271287
55,2,4,8,4,1.4363771085605688
56,2,4,8,6,1.4369836031227485
57,2,4,8,8,1.4367806967637644
58,2,4,8,10,1.4358685140766438
59,2,4,8,12,1.4356365083223022
60,2,4,10,2,1.4361057233214172
61,2,4,10,4,1.4368441920842205
62,2,4,10,6,1.43698485402769
63,2,4,10,8,1.436738309682745
64,2,4,10,10,1.4365460848091687
65,2,4,10,12,1.4364102681789888
66,2,4,12,2,1.4367638232919357
67,2,4,12,4,1.4367019896207758
68,2,4,12,6,1.436750521150686
69,2,4,12,8,1.4367163274354162
70,2,4,12,10,1.4368950799801878
71,2,4,12,12,1.4368303807567175
72,2,6,2,2,1.3697153949391951
73,2,6,2,4,1.349966287434773
74,2,6,2,6,1.3766244138915793
75,2,6,2,8,1.3527427437608928
76,2,6,2,10,1.3521636360116123
77,2,6,2,12,1.3540110453275649
78,2,6,4,2,1.3882090033057002
79,2,6,4,4,1.356398329599699
80,2,6,4,6,1.3961935610069045
81,2,6,4,8,1.3751624046114983
82,2,6,4,10,1.3542332008401443
83,2,6,4,12,1.380148752834449
84,2,6,6,2,1.4208876126109529
85,2,6,6,4,1.433911598315752
86,2,6,6,6,1.432545597669387
87,2,6,6,8,1.4251227556772752
88,2,6,6,10,1.43031801109204
89,2,6,6,12,1.4329146035171059
90,2,6,8,2,1.4325331487729498
91,2,6,8,4,1.4331748608013974
92,2,6,8,6,1.4327432580064148
93,2,6,8,8,1.4317457559864415
94,2,6,8,10,1.4329865451898043
95,2,6,8,12,1.4328428313520492
96,2,6,10,2,1.4303705314017179
97,2,6,10,4,1.4329249201551475
98,2,6,10,6,1.4331860221429098
99,2,6,10,8,1.4323146304342915
100,2,6,10,10,1.4299670275556864
101,2,6,10,12,1.4329670692239207
102,2,6,12,2,1.4330581145266061
103,2,6,12,4,1.4316809589185295
104,2,6,12,6,1.4263230210147484
105,2,6,12,8,1.4320660690859428
106,2,6,12,10,1.4327363547406036
107,2,6,12,12,1.4335602153370635
108,2,8,2,2,1.3526668907706492
109,2,8,2,4,1.355337568094846
110,2,8,2,6,1.3515906065000298
111,2,8,2,8,1.3551893569779752
112,2,8,2,10,1.3515222594768936
113,2,8,2,12,1.3512874462163602
114,2,8,4,2,1.3649898446896234
115,2,8,4,4,1.3499317017675354
116,2,8,4,6,1.3523561802955222
117,2,8,4,8,1.3477234729713692
118,2,8,4,10,1.355101854415339
119,2,8,4,12,1.3533128768713176
120,2,8,6,2,1.352877550309101
121,2,8,6,4,1.3687410278460546
122,2,8,6,6,1.367215258304667
123,2,8,6,8,1.3812342631467658
124,2,8,6,10,1.3748177691438208
125,2,8,6,12,1.3518198919792006
126,2,8,8,2,1.4073049627596352
127,2,8,8,4,1.394581860518494
128,2,8,8,6,1.3992011792356214
129,2,8,8,8,1.4048636262552499
130,2,8,8,10,1.4006273389979447
131,2,8,8,12,1.3978092961391537
132,2,8,10,2,1.3911678764119786
133,2,8,10,4,1.4010192194191387
134,2,8,10,6,1.3967779286163917
135,2,8,10,8,1.3921870879962868
136,2,8,10,10,1.4109811002688268
137,2,8,10,12,1.4182662423561154
138,2,8,12,2,1.3969403090047035
139,2,8,12,4,1.4033716689956466
140,2,8,12,6,1.4075355504145868
141,2,8,12,8,1.4028860866512742
142,2,8,12,10,1.390088594987504
143,2,8,12,12,1.3957495483975613
144,2,10,2,2,1.3537751676620022
145,2,10,2,4,1.3511136564018553
146,2,10,2,6,1.3515394629924924
147,2,10,2,8,1.3557392437224343
148,2,10,2,10,1.355214450928847
149,2,10,2,12,1.3515278481150705
150,2,10,4,2,1.3494699671011194
151,2,10,4,4,1.3526956835925308
152,2,10,4,6,1.3502092272245338
153,2,10,4,8,1.3715554308329365
154,2,10,4,10,1.3525912371766868
155,2,10,4,12,1.3507761547058044
156,2,10,6,2,1.3538480587617103
157,2,10,6,4,1.3573249945185537
158,2,10,6,6,1.3521280095192596
159,2,10,6,8,1.351402479523305
160,2,10,6,10,1.3520792922959712
161,2,10,6,12,1.3489137266522147
162,2,10,8,2,1.3498326959245588
163,2,10,8,4,1.3507444384785694
164,2,10,8,6,1.3519419731409439
165,2,10,8,8,1.3505028307434512
166,2,10,8,10,1.3506255693513918
167,2,10,8,12,1.3543279653157436
168,2,10,10,2,1.3849498883333915
169,2,10,10,4,1.385850360829588
170,2,10,10,6,1.3846743714107692
171,2,10,10,8,1.3863330248461476
172,2,10,10,10,1.3908807524874627
