,p_t1,p_t2,p_t3,p_t4,score
0,2,2,2,2,1.443494384575878
1,2,2,2,4,1.443473465992749
2,2,2,2,6,1.4434856308886512
3,2,2,2,8,1.4434719534668188
4,2,2,2,10,1.4434982039947375
5,2,2,4,2,1.4434695829867932
6,2,2,4,4,1.4434745410445806
7,2,2,4,6,1.4434733154510129
8,2,2,4,8,1.4434873512612505
9,2,2,4,10,1.4434574710931571
10,2,2,6,2,1.4434360168558917
11,2,2,6,4,1.4435074252675617
12,2,2,6,6,1.4435137754452276
13,2,2,6,8,1.4434755299654622
14,2,2,6,10,1.4434804225450286
15,2,2,8,2,1.4434480004927772
16,2,2,8,4,1.4434367626353495
17,2,2,8,6,1.4434737161883415
18,2,2,8,8,1.4434709795593719
19,2,2,8,10,1.4434632112331915
20,2,2,10,2,1.4434858877035996
21,2,2,10,4,1.443506136244624
22,2,2,10,6,1.4435245781806776
23,2,2,10,8,1.4434780275005554
24,2,2,10,10,1.4434804623684883
25,2,4,2,2,1.3557191902227033
26,2,4,2,4,1.382168975443153
27,2,4,2,6,1.3792981875302461
28,2,4,2,8,1.4216584482751824
29,2,4,2,10,1.4011432162563826
30,2,4,4,2,1.4407425719939704
31,2,4,4,4,1.440294425037461
32,2,4,4,6,1.4405727020519936
33,2,4,4,8,1.440666295414455
34,2,4,4,10,1.4401315670644677
35,2,4,6,2,1.44048697576599
36,2,4,6,4,1.4400611790697206
37,2,4,6,6,1.4401861767411173
38,2,4,6,8,1.4404044563013103
39,2,4,6,10,1.4402630873788567
40,2,4,8,2,1.4405332326076714
41,2,4,8,4,1.4404799905852625
42,2,4,8,6,1.4404470425938811
43,2,4,8,8,1.4404412003619929
44,2,4,8,10,1.440262200022997
45,2,4,10,2,1.4403683870522663
46,2,4,10,4,1.4402856038862428
47,2,4,10,6,1.4404122424421064
48,2,4,10,8,1.4403380609818779
49,2,4,10,10,1.4402566611622074
50,2,6,2,2,1.3558010300964547
51,2,6,2,4,1.3541476543572344
52,2,6,2,6,1.3572189813889601
