,p_t1,p_t2,p_t3,p_t4,score
0,10,10,2,2,0.6947892053180462
1,10,10,2,4,0.6954526441405258
2,10,10,2,6,0.6751977820583258
3,10,10,2,8,0.6896286745371181
4,10,10,4,2,0.6921463723405354
5,10,10,4,4,0.6902986398600014
6,10,10,4,6,0.6875056851753077
7,10,10,4,8,0.6737989103466072
8,10,10,6,2,0.6640904841451266
9,10,10,6,4,0.6735885233021071
10,10,10,6,6,0.6726823141072639
11,10,10,6,8,0.6784351823263147
12,10,10,8,2,0.6837124373072042
13,10,10,8,4,0.6814390499376769
14,10,10,8,6,0.6806435826361579
15,10,10,8,8,0.6725583373910284
16,10,12,2,2,0.7027177131041683
17,10,12,2,4,0.6965083767046377
18,10,12,2,6,0.6930178202124299
19,10,12,2,8,0.6921782569286665
20,10,12,4,2,0.7021603243928122
21,10,12,4,4,0.6938458503351045
22,10,12,4,6,0.6919752212910613
23,10,12,4,8,0.6916931063884512
24,10,12,6,2,0.6922084776127443
25,10,12,6,4,0.6902009899554299
26,10,12,6,6,0.6860747500190016
27,10,12,6,8,0.6913678300426446
28,10,12,8,2,0.6813636377175789
29,10,12,8,4,0.6661418913118988
30,10,12,8,6,0.6855830588065389
31,10,12,8,8,0.6684395891453477
32,10,14,2,2,0.7029216855005007
33,10,14,2,4,0.6967614193394122
34,10,14,2,6,0.704264923643064
35,10,14,2,8,0.6928603087167936
36,10,14,4,2,0.7018516942884897
37,10,14,4,4,0.7024394570616641
38,10,14,4,6,0.690998971199793
39,10,14,4,8,0.6872026891426671
40,10,14,6,2,0.7110245482766214
41,10,14,6,4,0.6986857685601283
42,10,14,6,6,0.6978672642752347
43,10,14,6,8,0.6983422299109264
44,10,14,8,2,0.6896455188849729
45,10,14,8,4,0.6874513115747178
46,10,14,8,6,0.6832573407058175
47,10,14,8,8,0.6805851076028132
48,10,16,2,2,0.6998039258265712
49,10,16,2,4,0.6950509389048816
50,10,16,2,6,0.6936460672002361
51,10,16,2,8,0.6964861395927956
52,10,16,4,2,0.7048753787644241
53,10,16,4,4,0.6994056823881829
54,10,16,4,6,0.6910809992549286
55,10,16,4,8,0.6915681432729648
56,10,16,6,2,0.7104247390920729
57,10,16,6,4,0.7002410676098125
58,10,16,6,6,0.6897914803307552
59,10,16,6,8,0.6731688220190076
60,10,16,8,2,0.7040710417912243
61,10,16,8,4,0.6858199487631683
62,10,16,8,6,0.6916401279634051
63,10,16,8,8,0.6846604299410259
64,10,18,2,2,0.7002685380869836
65,10,18,2,4,0.6940756903181252
66,10,18,2,6,0.6927851254263566
67,10,18,2,8,0.6958421022213797
68,10,18,4,2,0.7098999580965639
69,10,18,4,4,0.6912800030438156
70,10,18,4,6,0.692556566271274
71,10,18,4,8,0.6867487662216772
72,10,18,6,2,0.7106903437538058
73,10,18,6,4,0.6953496547846972
74,10,18,6,6,0.6954108913333564
75,10,18,6,8,0.6950789193914838
76,10,18,8,2,0.7014268122026754
77,10,18,8,4,0.6944438006992696
78,10,18,8,6,0.6923435725728088
79,10,18,8,8,0.6876830656819918
80,12,10,2,2,0.7002000575068253
81,12,10,2,4,0.7051965544022661
82,12,10,2,6,0.6907147828944967
