,p_t1,p_t2,p_t3,p_t4,score
0,10,10,2,2,0.6570482249559956
1,10,10,2,4,0.6587934752690017
2,10,10,2,6,0.6583340264408083
3,10,10,2,8,0.648086466765951
4,10,10,4,2,0.6538762454795927
5,10,10,4,4,0.6527000060985237
6,10,10,4,6,0.6530214695925004
7,10,10,4,8,0.6502720454796962
8,10,10,6,2,0.6584463931678803
9,10,10,6,4,0.6514883660038691
10,10,10,6,6,0.6491595479718114
11,10,10,6,8,0.6504089188248341
12,10,10,8,2,0.6554775820647656
13,10,10,8,4,0.6518974102016163
14,10,10,8,6,0.6508658827034316
15,10,10,8,8,0.6549031976502103
16,10,12,2,2,0.6609397586211244
17,10,12,2,4,0.6530308398760808
18,10,12,2,6,0.6513475429863741
19,10,12,2,8,0.6588850076253298
20,10,12,4,2,0.6565141797861355
21,10,12,4,4,0.64888736009263
22,10,12,4,6,0.6566722994747667
23,10,12,4,8,0.6544120495652394
24,10,12,6,2,0.6633125820010456
25,10,12,6,4,0.6494541543745768
26,10,12,6,6,0.6583512104286164
27,10,12,6,8,0.6554855947634868
28,10,12,8,2,0.6601726312366053
29,10,12,8,4,0.6528643548839154
30,10,12,8,6,0.6587928715825085
31,10,12,8,8,0.6537246580117834
32,10,14,2,2,0.6588986699772098
33,10,14,2,4,0.6534498968502093
34,10,14,2,6,0.6547536156776276
35,10,14,2,8,0.657924640920419
36,10,14,4,2,0.659027414828251
37,10,14,4,4,0.6524238434977038
38,10,14,4,6,0.6559060310922622
39,10,14,4,8,0.6563144944337461
40,10,14,6,2,0.6577696187252623
41,10,14,6,4,0.6555497603790453
42,10,14,6,6,0.6555428506961918
43,10,14,6,8,0.6548274592325593
44,10,14,8,2,0.6568632538058433
45,10,14,8,4,0.6573230737283001
46,10,14,8,6,0.660008679201524
47,10,14,8,8,0.6548448106001876
48,10,16,2,2,0.656988553353317
49,10,16,2,4,0.6594870610170275
50,10,16,2,6,0.6600989258953168
51,10,16,2,8,0.6584207183592007
52,10,16,4,2,0.660061974319298
53,10,16,4,4,0.6579061898671608
54,10,16,4,6,0.6543253514925026
55,10,16,4,8,0.6520769001898375
56,10,16,6,2,0.6554462836955067
57,10,16,6,4,0.6581226818541263
58,10,16,6,6,0.6564468495216197
59,10,16,6,8,0.6537593100983744
60,10,16,8,2,0.6592440067811499
61,10,16,8,4,0.656275703899938
62,10,16,8,6,0.6543873334343898
63,10,16,8,8,0.66106348069151
64,10,18,2,2,0.6598484654257878
65,10,18,2,4,0.6503112014134151
66,10,18,2,6,0.6547849710123845
67,10,18,2,8,0.650746183797692
68,10,18,4,2,0.6590541422067804
69,10,18,4,4,0.6534937738762511
70,10,18,4,6,0.6579173418288436
71,10,18,4,8,0.6576230470085155
72,10,18,6,2,0.6547952949729886
73,10,18,6,4,0.656233979941048
74,10,18,6,6,0.6553463362689959
75,10,18,6,8,0.656915288475723
76,10,18,8,2,0.6609824991939965
77,10,18,8,4,0.6541129929950077
78,10,18,8,6,0.6571497649415537
79,10,18,8,8,0.6620912356827977
80,12,10,2,2,0.6618194896672155
81,12,10,2,4,0.6544288060163261
