,scores
0,0.6532331746236006
1,0.661390411338998
2,0.6603905230230982
3,0.6570450375164181
4,0.6671371813537992
5,0.658418497700562
6,0.67752298079754
7,0.642483440213232
8,0.6673376193704916
9,0.6692401930956148
