,scores
0,0.6398350580656211
1,0.6507398550122181
2,0.6515894888801397
3,0.6519246078354606
4,0.6529653841609893
5,0.6631243698555769
6,0.6737991194367032
7,0.6746702848512749
8,0.6799064546000478
9,0.6805531831438567
