,scores
0,0.625940723618224
1,0.6426338548887569
2,0.6433643043062831
3,0.6506245443033117
4,0.6516960955652424
5,0.65801333223603
6,0.6606996726677579
7,0.6641524136828645
8,0.6665754773759369
9,0.7020744267392149
