,scores
0,0.9548738211013619
1,0.9545380922454956
2,0.9578168604836805
3,0.9517276668829681
4,0.9605843191563913
5,0.9530855926860025
6,0.9606751972979118
7,0.9572870984851425
8,0.954150804401809
9,0.9619908707865168
