,scores
0,0.703913675878632
1,0.7063329628837087
2,0.707547624789004
3,0.7086254557109091
4,0.7149167516139994
5,0.7165211953122875
6,0.7168013531291111
7,0.7207132545580923
8,0.7232466638587263
9,0.7253871889975936
