,scores
0,0.6372090354730837
1,0.647745275339147
2,0.6497424766330329
3,0.6527535482759363
4,0.655162663773405
5,0.6605074148374783
6,0.66130040586541
7,0.661657531362281
8,0.6616771751600787
9,0.6708699840761695
