,scores
0,0.6699231463967419
1,0.6799456706050366
2,0.6883470804113222
3,0.689118606452132
4,0.6932823227964273
5,0.693476444147921
6,0.7008921108742004
7,0.7069911670738582
8,0.7084303500619683
9,0.7246830437786675
