,scores
0,0.9387129811094779
1,0.942517130713852
2,0.9427209458496979
3,0.9431821236559139
4,0.9448212515933911
5,0.949398432379653
6,0.9500511204238107
7,0.9520147830233666
8,0.9525368737784902
9,0.9560807116189938
