,scores
0,0.7080683604982432
1,0.7101132037667802
2,0.71393934252386
3,0.7149861892176539
4,0.7185686386816736
5,0.7172787560819351
6,0.7026292117504948
7,0.7173721945993462
8,0.7030461197636948
9,0.7099655155180169
