,scores
0,0.6784948598616241
1,0.6819279978222403
2,0.6867811158798284
3,0.6909198711063372
4,0.69274064171123
5,0.6963222785506429
6,0.7010255963956847
7,0.7117641603725953
8,0.7175607795860961
9,0.7300438955790394
